ID,TahunID,ProdiID,ProgramID,MKID,HariID,DosenID,AsistenType,AsistenID,RuangID,WaktuID,WaktuID2,JamMulai,JamSelesai,JumlahMhsw,UTSTanggal,UTSJamMulai,UTSJamSelesai,UTSRuangID,UASTanggal,UASJamMulai,UASJamSelesai,UASRuangID,Elearning,gabungan,IDJadwalGabungan,MKKode,KelasID,GrupKelasID,UTSPengawas1,UTSPengawas2,UASPengawas1,UASPengawas2,status,KodeWaktu,Teamteaching,Force,Bond,glue,Penanda
1506,8,13,1,419,2,37,NULL,NULL,3,6,9,13:00:00,16:50:00,18,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,909,HOT0020,1,245,0,0,0,0,Y,,0,0,NULL,419_1_245_8,NULL
1507,8,13,1,421,5,142,NULL,NULL,2,6,7,13:00:00,14:50:00,38,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,910,HOT0021,1,235,0,0,0,0,Y,,0,0,NULL,421_1_235_8,NULL
1508,8,13,1,421,5,142,NULL,NULL,18,3,4,10:00:00,11:50:00,37,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,911,HOT0021,1,236,0,0,0,0,Y,,0,0,NULL,421_1_236_8,NULL
1509,8,13,1,418,6,114,NULL,NULL,8,7,9,14:00:00,16:50:00,38,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,912,PUN0018,1,235,0,0,0,0,Y,,0,0,NULL,418_1_235_8,NULL
1510,8,13,1,418,6,114,NULL,NULL,16,2,4,09:00:00,11:50:00,37,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,913,PUN0018,1,236,0,0,0,0,Y,,0,0,NULL,418_1_236_8,NULL
1512,8,13,1,111,6,67,NULL,NULL,2,1,4,08:00:00,11:50:00,37,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,915,PUN0003,1,235,0,0,0,0,Y,,0,0,NULL,111_1_235_8,NULL
1513,8,13,1,111,6,101,NULL,NULL,2,7,10,14:00:00,17:50:00,37,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,916,PUN0003,1,236,0,0,0,0,Y,,0,0,NULL,111_1_236_8,NULL
1514,8,13,1,444,3,39,NULL,NULL,33,3,4,10:00:00,11:50:00,10,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,917,HOT0047,1,252,0,0,0,0,Y,,0,0,NULL,444_1_252_8,NULL
1515,8,13,1,445,3,39,NULL,NULL,11,6,9,13:00:00,16:50:00,10,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,918,HOT0048,1,253,0,0,0,0,Y,,0,0,NULL,445_1_253_8,NULL
1517,8,13,1,443,2,131,NULL,NULL,33,3,4,10:00:00,11:50:00,10,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,920,HOT0046,1,250,0,0,0,0,Y,,0,0,NULL,443_1_250_8,NULL
1520,8,13,1,436,4,39,NULL,NULL,4,3,4,10:00:00,11:50:00,14,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,923,HOT0039,1,246,0,0,0,0,Y,,0,0,NULL,436_1_246_8,NULL
1521,8,13,1,436,4,7,NULL,NULL,3,3,4,10:00:00,11:50:00,8,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,924,HOT0039,1,247,0,0,0,0,Y,,0,0,NULL,436_1_247_8,NULL
1522,8,13,1,437,4,39,NULL,NULL,4,6,9,13:00:00,16:50:00,14,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,925,HOT0040,1,246,0,0,0,0,Y,,0,0,NULL,437_1_246_8,NULL
1523,8,13,1,437,4,7,NULL,NULL,3,6,9,13:00:00,16:50:00,8,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,926,HOT0040,1,247,0,0,0,0,Y,,0,0,NULL,437_1_247_8,NULL
1524,8,13,1,440,5,16,NULL,NULL,33,1,3,09:00:00,10:50:00,13,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,927,HOT0043,1,249,0,0,0,0,Y,,1,0,NULL,440_1_249_8,NULL
1525,8,13,1,439,5,128,NULL,NULL,18,6,9,13:00:00,16:50:00,23,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,928,HOT0042,1,254,0,0,0,0,Y,,0,0,NULL,439_1_254_8,NULL
1526,8,13,1,442,3,16,NULL,NULL,24,6,8,13:00:00,15:50:00,13,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,929,HOT0045,1,248,0,0,0,0,Y,,1,0,NULL,442_1_248_8,NULL
1527,8,13,1,438,2,114,NULL,NULL,4,6,7,13:00:00,14:50:00,23,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,930,HOT0041,1,254,0,0,0,0,Y,,0,0,NULL,438_1_254_8,NULL
1528,8,13,1,110,3,114,NULL,NULL,17,1,4,08:00:00,11:50:00,32,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,931,PUN0004,1,232,0,0,0,0,Y,,0,0,NULL,110_1_232_8,NULL
1529,8,13,1,125,5,62,NULL,NULL,12,1,4,08:00:00,11:50:00,16,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,932,HOT0015,1,102,0,0,0,0,Y,,0,0,NULL,125_1_102_8,NULL
1530,8,13,1,125,5,62,NULL,NULL,12,6,9,13:00:00,16:50:00,19,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,933,HOT0015,1,103,0,0,0,0,Y,,0,0,NULL,125_1_103_8,NULL
1531,8,13,1,118,5,14,NULL,NULL,17,3,4,10:00:00,11:50:00,13,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,934,HOT0008,1,240,0,0,0,0,Y,,0,0,NULL,118_1_240_8,NULL
1533,8,6,1,406,4,132,NULL,NULL,1,6,8,13:00:00,15:50:00,31,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,936,ENT2260,1,204,0,0,0,0,Y,,0,0,NULL,406_1_204_8,NULL
1534,8,7,1,415,4,132,NULL,NULL,1,6,8,13:00:00,15:50:00,4,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,937,ACC2263,1,216,0,0,0,0,Y,,0,2,NULL,415_1_216_8,NULL
1535,8,6,1,407,6,135,NULL,NULL,16,6,9,13:00:00,16:50:00,29,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,938,ENT2238,1,204,0,0,0,0,Y,,0,0,NULL,407_1_204_8,NULL
1536,8,3,1,350,4,9,NULL,NULL,27,2,4,09:00:00,11:50:00,41,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,939,ARC2473,1,94,0,0,0,0,Y,,1,0,NULL,350_1_94_8,NULL
1537,8,3,1,354,5,93,NULL,NULL,6,6,8,13:00:00,15:50:00,8,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,940,ARC3252,1,255,0,0,0,0,Y,,1,0,NULL,354_1_255_8,NULL
1538,8,3,1,351,3,81,NULL,NULL,8,6,8,13:00:00,15:50:00,31,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,941,ARC2482,1,94,0,0,0,0,Y,,1,0,NULL,351_1_94_8,NULL
1539,8,3,1,349,6,20,NULL,NULL,8,2,4,09:00:00,11:50:00,34,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,942,ARC2472,1,94,0,0,0,0,Y,,1,0,NULL,349_1_94_8,NULL
1540,8,3,1,425,5,93,NULL,NULL,26,2,3,09:00:00,10:50:00,8,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,943,URP3206,1,255,0,0,0,0,Y,,1,0,NULL,425_1_255_8,NULL
1543,8,3,1,401,6,136,NULL,NULL,8,7,9,14:00:00,16:50:00,28,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,944,ARC2481,1,94,0,0,0,0,Y,,1,0,NULL,401_1_94_8,NULL
1544,8,3,1,346,5,5,NULL,NULL,6,1,3,08:00:00,10:50:00,24,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,945,ARC1242,1,256,0,0,0,0,Y,,1,0,NULL,346_1_256_8,NULL
1545,8,3,1,348,3,76,NULL,NULL,8,1,3,08:00:00,10:50:00,34,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,946,ARC2244,1,94,0,0,0,0,Y,,1,0,NULL,348_1_94_8,NULL
1546,8,3,1,344,2,20,NULL,NULL,2,2,4,09:00:00,11:50:00,24,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,947,ARC1222,1,256,0,0,0,0,Y,,0,0,NULL,344_1_256_8,NULL
1547,8,3,1,345,2,17,NULL,NULL,2,6,8,13:00:00,15:50:00,24,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,948,ARC1232,1,256,0,0,0,0,Y,,0,0,NULL,345_1_256_8,NULL
1548,8,3,1,343,3,18,NULL,NULL,27,1,8,08:00:00,16:50:00,22,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,949,ARC1212,1,256,0,0,0,0,Y,,1,0,NULL,343_1_256_8,NULL
1549,8,3,1,343,6,18,NULL,NULL,27,1,8,08:00:00,16:50:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,950,ARC1212,1,256,0,0,0,0,Y,,1,0,NULL,343_1_256_8,NULL
1550,8,3,1,353,2,19,NULL,NULL,6,1,8,08:00:00,16:50:00,8,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,951,ARC3216,1,255,0,0,0,0,Y,,1,0,NULL,353_1_255_8,NULL
1551,8,3,1,353,4,19,NULL,NULL,8,1,4,13:00:00,16:50:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,952,ARC3216,1,255,0,0,0,0,Y,,1,0,NULL,353_1_255_8,NULL
1552,8,3,1,353,6,19,NULL,NULL,6,1,8,08:00:00,16:50:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,953,ARC3216,1,255,0,0,0,0,Y,,1,0,NULL,353_1_255_8,NULL
1553,8,3,1,347,2,17,NULL,NULL,27,1,8,08:00:00,16:50:00,19,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,954,ARC2214,1,257,0,0,0,0,Y,,1,2,NULL,347_1_257_8,NULL
1554,8,3,1,347,2,17,NULL,NULL,8,1,8,08:00:00,16:50:00,15,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,955,ARC2214,1,258,0,0,0,0,Y,,1,2,NULL,347_1_258_8,NULL
1555,8,3,1,347,5,17,NULL,NULL,27,1,8,08:00:00,16:50:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,956,ARC2214,1,257,0,0,0,0,Y,,1,0,NULL,347_1_257_8,NULL
1556,8,3,1,347,5,17,NULL,NULL,8,1,8,08:00:00,16:50:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,957,ARC2214,1,258,0,0,0,0,Y,,1,2,NULL,347_1_258_8,NULL
1559,8,4,1,150,3,9,NULL,NULL,19,2,4,09:00:00,11:50:00,1,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,960,CEM4055,1,19,0,0,0,0,Y,,0,2,NULL,150_1_19_8,NULL
1560,8,4,1,146,2,52,NULL,NULL,19,3,4,10:00:00,11:50:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,961,CEM4051,1,19,0,0,0,0,Y,,0,2,NULL,146_1_19_8,NULL
1561,8,4,1,148,5,116,NULL,NULL,5,1,3,08:00:00,10:50:00,1,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,962,CEM3051,1,19,0,0,0,0,Y,,0,2,NULL,148_1_19_8,NULL
1562,8,4,1,145,5,72,NULL,NULL,5,6,8,13:00:00,15:50:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,963,CEM4042,1,19,0,0,0,0,Y,,0,2,NULL,145_1_19_8,NULL
1564,8,4,1,71,3,124,NULL,NULL,19,6,8,13:00:00,15:50:00,1,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,965,CEM3042,1,19,0,0,0,0,Y,,0,2,NULL,71_1_19_8,NULL
1567,8,3,1,333,4,42,NULL,NULL,17,1,4,08:00:00,11:50:00,24,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,968,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_8,NULL
1568,8,4,1,333,4,42,NULL,NULL,17,1,4,08:00:00,11:50:00,7,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,968,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_8,NULL
1569,8,6,1,333,4,42,NULL,NULL,17,1,4,08:00:00,11:50:00,36,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,968,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_8,NULL
1570,8,7,1,333,4,42,NULL,NULL,17,1,4,08:00:00,11:50:00,7,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,968,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_8,NULL
1571,8,14,1,333,4,42,NULL,NULL,17,1,4,08:00:00,11:50:00,9,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,968,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_8,NULL
1572,8,16,1,333,4,42,NULL,NULL,17,1,4,08:00:00,11:50:00,1,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,968,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_8,NULL
1573,8,18,1,333,4,42,NULL,NULL,17,1,4,08:00:00,11:50:00,3,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,968,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_8,NULL
1574,8,19,1,333,4,42,NULL,NULL,17,1,4,08:00:00,11:50:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,968,ENT1201,1,196,0,0,0,0,Y,,1,0,NULL,333_1_196_8,NULL
1575,8,14,1,392,2,68,NULL,NULL,10,8,9,15:00:00,16:50:00,10,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,969,LAW2201,1,237,0,0,0,0,Y,,0,0,NULL,392_1_237_8,NULL
1576,8,14,1,394,3,117,NULL,NULL,10,3,4,10:00:00,11:50:00,10,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,970,LAW2203,1,237,0,0,0,0,Y,,0,0,NULL,394_1_237_8,NULL
1577,8,14,1,398,5,59,NULL,NULL,10,3,4,10:00:00,11:50:00,10,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,971,LAW2207,1,237,0,0,0,0,Y,,0,0,NULL,398_1_237_8,NULL
1578,8,14,1,393,5,125,NULL,NULL,10,6,7,13:00:00,14:50:00,10,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,972,LAW2202,1,237,0,0,0,0,Y,,0,0,NULL,393_1_237_8,NULL
1579,8,4,1,142,5,118,NULL,NULL,15,2,4,09:00:00,11:50:00,3,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,973,CEM0008,1,195,0,0,0,0,Y,,0,2,NULL,142_1_195_8,NULL
1581,8,4,1,139,6,84,NULL,NULL,15,1,3,08:00:00,10:50:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,975,CEM0005,1,195,0,0,0,0,Y,,0,2,NULL,139_1_195_8,NULL
1584,8,6,1,113,3,47,NULL,NULL,5,3,4,10:00:00,11:50:00,1,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,977,PUN0006,1,16,0,0,0,0,Y,,0,2,NULL,113_1_16_8,NULL
1585,8,6,1,112,5,71,NULL,NULL,1,6,9,13:00:00,16:50:00,3,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,978,PUN0005,1,16,0,0,0,0,Y,,0,2,NULL,112_1_16_8,NULL
1587,8,3,1,153,5,5,NULL,NULL,6,1,3,08:00:00,10:50:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,980,ARC0007,1,20,0,0,0,0,Y,,1,2,NULL,153_1_20_8,NULL
1588,8,3,1,154,3,18,NULL,NULL,27,1,8,08:00:00,16:50:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,981,ARC0008,1,20,0,0,0,0,Y,,1,2,NULL,154_1_20_8,NULL
1589,8,3,1,154,6,18,NULL,NULL,27,1,8,08:00:00,16:50:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,982,ARC0008,1,20,0,0,0,0,Y,,1,2,NULL,154_1_20_8,NULL
1592,8,6,1,334,2,101,NULL,NULL,16,1,4,08:00:00,11:50:00,21,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,983,UGC1202,1,230,0,0,0,0,Y,,0,0,NULL,334_1_230_8,NULL
1593,8,7,1,334,2,101,NULL,NULL,16,1,4,08:00:00,11:50:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,983,UGC1202,1,230,0,0,0,0,Y,,0,0,NULL,334_1_230_8,NULL
1594,8,6,1,334,2,47,NULL,NULL,24,1,4,08:00:00,11:50:00,15,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,984,UGC1202,1,231,0,0,0,0,Y,,0,0,NULL,334_1_231_8,NULL
1595,8,7,1,334,2,47,NULL,NULL,24,1,4,08:00:00,11:50:00,7,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,984,UGC1202,1,231,0,0,0,0,Y,,0,0,NULL,334_1_231_8,NULL
1596,8,6,1,111,2,47,NULL,NULL,24,1,4,08:00:00,11:50:00,4,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,985,PUN0003,1,16,0,0,0,0,Y,,0,2,NULL,111_1_16_8,NULL
1597,8,7,1,111,2,47,NULL,NULL,24,1,4,08:00:00,11:50:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,985,PUN0003,1,16,0,0,0,0,Y,,0,2,NULL,111_1_16_8,NULL
1598,8,6,1,114,5,115,NULL,NULL,3,6,7,13:00:00,14:50:00,1,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,986,PUN0007,1,16,0,0,0,0,Y,,0,2,NULL,114_1_16_8,NULL
1599,8,3,1,160,6,136,NULL,NULL,1,7,9,14:00:00,16:50:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,987,ARC4024,1,20,0,0,0,0,Y,,1,2,NULL,160_1_20_8,NULL
1600,8,3,1,157,3,76,NULL,NULL,8,1,3,08:00:00,10:50:00,3,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,988,ARC4034,1,20,0,0,0,0,Y,,1,2,NULL,157_1_20_8,NULL
1601,8,3,1,156,6,20,NULL,NULL,8,2,4,09:00:00,11:50:00,1,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,989,ARC4051,1,20,0,0,0,0,Y,,1,2,NULL,156_1_20_8,NULL
1602,8,3,1,89,4,69,NULL,NULL,17,6,7,13:00:00,14:50:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,990,MKU002,1,20,0,0,0,0,Y,,0,2,NULL,89_1_20_8,NULL
1603,8,3,1,159,3,81,NULL,NULL,8,6,8,13:00:00,15:50:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,991,ARC4081,1,20,0,0,0,0,Y,,1,2,NULL,159_1_20_8,NULL
1604,8,6,1,107,6,135,NULL,NULL,16,6,9,13:00:00,16:50:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,992,SOC4008,1,16,0,0,0,0,Y,,0,2,NULL,107_1_16_8,NULL
1605,8,6,1,106,5,73,NULL,NULL,3,2,4,09:00:00,11:50:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,993,SOC4007,1,16,0,0,0,0,Y,,0,2,NULL,106_1_16_8,NULL
1606,8,7,1,446,4,66,NULL,NULL,2,2,4,09:00:00,11:50:00,10,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,994,ACC4145,1,217,0,0,0,0,Y,,0,0,NULL,446_1_217_8,NULL
1608,8,13,1,423,4,142,NULL,NULL,34,3,4,10:00:00,11:50:00,36,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,996,HOT0022,1,236,0,0,0,0,Y,,0,0,NULL,423_1_236_8,NULL
1610,8,13,1,119,5,14,NULL,NULL,17,6,9,13:00:00,16:50:00,13,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,998,HOT0009,1,240,0,0,0,0,Y,,0,0,NULL,119_1_240_8,NULL
1611,8,3,1,158,2,17,NULL,NULL,8,1,8,08:00:00,16:50:00,3,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,999,ARC4044,1,20,0,0,0,0,Y,,1,2,NULL,158_1_20_8,NULL
1612,8,3,1,158,5,17,NULL,NULL,8,1,8,08:00:00,16:50:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1000,ARC4044,1,20,0,0,0,0,Y,,1,2,NULL,158_1_20_8,NULL
1613,8,13,1,125,4,107,NULL,NULL,12,1,4,08:00:00,11:50:00,14,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1001,HOT0015,1,240,0,0,0,0,Y,,0,0,NULL,125_1_240_8,NULL
1615,8,13,1,125,4,107,NULL,NULL,12,6,9,13:00:00,16:50:00,15,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1002,HOT0015,1,241,0,0,0,0,Y,,0,0,NULL,125_1_241_8,NULL
1616,8,13,1,423,4,142,NULL,NULL,15,6,7,13:00:00,14:50:00,38,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1003,HOT0022,1,235,0,0,0,0,Y,,0,0,NULL,423_1_235_8,NULL
1617,8,13,1,417,3,82,NULL,NULL,26,6,8,13:00:00,15:50:00,37,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1004,PUN0016,1,236,0,0,0,0,Y,,0,0,NULL,417_1_236_8,NULL
1618,8,13,1,417,3,82,NULL,NULL,26,2,4,09:00:00,11:50:00,38,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1005,PUN0016,1,235,0,0,0,0,Y,,0,0,NULL,417_1_235_8,NULL
1619,8,4,1,103,6,86,NULL,NULL,18,1,2,08:00:00,09:50:00,5,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,1006,MKU003,1,19,0,0,0,0,Y,,0,2,NULL,103_1_19_8,NULL
1620,8,4,1,378,2,118,NULL,NULL,19,6,8,13:00:00,15:50:00,13,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1007,CEM2222,1,111,0,0,0,0,Y,,1,0,NULL,378_1_111_8,NULL
1621,8,4,1,144,2,118,NULL,NULL,19,6,8,13:00:00,15:50:00,3,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1008,CEM4041,1,19,0,0,0,0,Y,,1,2,NULL,144_1_19_8,NULL
1624,8,6,1,103,6,86,NULL,NULL,17,3,4,10:00:00,11:50:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1009,MKU003,1,16,0,0,0,0,Y,,0,2,NULL,103_1_16_8,NULL
1625,8,4,1,426,5,139,NULL,NULL,16,1,2,08:00:00,09:50:00,10,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1010,CEM3414,1,239,0,0,0,0,Y,,0,0,NULL,426_1_239_8,NULL
1626,8,7,1,400,5,66,NULL,NULL,28,2,0,09:00:00,09:50:00,7,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,1011,ACC1202,1,215,0,0,0,0,Y,,0,0,NULL,400_1_215_8,NULL
