ID,CurriculumID,Semester,CurriculumTypeID,ProdiID,EducationLevelID,MKID,MKCode,MKType,LecturerNIP,CoursesGroupsID,TotalSKS,SKSTeori,SKSPraktikum,SKSPraktikLapangan,StatusMK,PreconditionMKID,StatusSilabus,StatusSAP,UpdateBy,UpdateAt
411,2,4,1,5,NULL,417,PUN0016,1,1015022,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
412,2,4,1,5,NULL,418,PUN0018,1,3116057,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
413,2,4,1,5,NULL,420,HOT0019,1,3114039,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
414,2,4,1,5,NULL,419,HOT0020,1,3114039,NULL,2,0,2,0,NULL,,0,0,2017090,2018-01-08 10:10:10
415,2,4,1,5,NULL,421,HOT0021,1,3114016,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
416,2,4,1,5,NULL,423,HOT0022,1,3114016,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
417,2,4,1,5,NULL,422,HOT0023,1,3116050,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
418,2,4,2,6,NULL,236,UNC0202,1,3016009,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
419,2,4,1,6,NULL,399,LAW2208,1,3016044,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
420,2,4,1,6,NULL,397,LAW2206,1,3015016,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
421,2,4,1,6,NULL,395,LAW2204,1,3017001,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
422,2,4,1,6,NULL,398,LAW2207,1,3015016,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
423,2,4,1,6,NULL,394,LAW2203,1,3017001,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
424,2,4,1,6,NULL,393,LAW2202,1,3015016,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
425,2,4,1,6,NULL,392,LAW2201,1,3015034,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
426,2,4,1,6,NULL,424,LAW2257,1,3016046,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
427,2,4,1,6,NULL,396,LAW2205,1,3017001,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
428,2,4,1,2,NULL,369,CEM1211,1,2214036,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
429,2,5,1,1,NULL,199,ENG2101,1,2616007,NULL,3,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
430,2,5,1,1,NULL,191,ARC3115,1,2114033,NULL,8,0,8,0,NULL,,0,0,2017090,2018-01-08 10:10:10
431,2,5,1,1,NULL,170,UGC0101,1,2416026,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
432,2,5,1,1,NULL,192,ARC3161,1,2117014,NULL,3,0,0,3,NULL,,0,0,2017090,2018-01-08 10:10:10
433,2,5,1,1,NULL,194,ARC2483,1,2114040,NULL,3,3,0,0,NULL,,170811,170812,2017090,2018-01-08 10:10:10
434,2,5,1,1,NULL,190,ARC3151,1,2516037,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
435,2,5,1,2,NULL,215,CEM3122,1,2217015,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
436,2,5,1,2,NULL,218,CEM3112,1,2216031,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
437,2,5,1,2,NULL,219,CEM3123,1,1214044,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
438,2,5,1,2,NULL,240,CEM3481,1,2217015,NULL,3,0,0,3,NULL,,0,0,2017090,2018-01-08 10:10:10
439,2,5,1,2,NULL,168,UNC0101,1,3016009,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
440,2,5,1,2,NULL,482,CEM3111,1,2217057,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
441,2,5,1,2,NULL,274,CEM3121,1,2217002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
442,2,5,1,3,NULL,484,ENT3141,1,1114080,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
443,2,5,1,3,NULL,485,ENT3131,1,1114048,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
444,2,5,1,3,NULL,486,ENT3130,1,1017061,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
445,2,5,1,3,NULL,487,ENT3142,1,1116047,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
446,2,5,1,3,NULL,488,ENT3116,1,1115054,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
447,2,3,1,3,NULL,403,ENT2214,1,NULL,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
448,2,3,1,4,NULL,197,ACC3111,1,1214044,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
449,2,5,1,4,NULL,208,ACC4110,1,1216016,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
450,2,5,1,4,NULL,197,ACC3111,1,1214044,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
451,2,5,1,4,NULL,168,UNC0101,1,3016009,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
452,2,5,1,4,NULL,254,ACC3112,1,1115054,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
453,2,5,1,4,NULL,256,ACC3113,1,1215032,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
454,2,5,1,4,NULL,83,MKU004 ,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
455,2,5,1,5,NULL,492,HOT0034,1,3116015,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
456,2,5,1,5,NULL,493,HOT0033,1,3116015,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
457,2,5,1,5,NULL,494,HOT0032,1,3116015,NULL,1,1,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
458,2,5,1,5,NULL,496,HOT0025,1,3117018,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
459,2,5,1,5,NULL,495,HOT0024,1,3117018,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
460,2,5,1,5,NULL,497,HOT0029,1,3114039,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
461,2,5,1,5,NULL,498,HOT0030,1,3114039,NULL,1,1,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
462,2,5,1,5,NULL,499,HOT0035,1,3115061,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
463,2,5,1,5,NULL,171,UNC0102,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
464,2,5,1,5,NULL,500,HOT0028,1,1214044,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
465,2,5,1,5,NULL,501,HOT0027,1,1214044,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
466,2,5,1,5,NULL,502,HOT0026,1,1214044,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
467,2,5,1,5,NULL,503,HOT0031,1,3117016,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
468,2,5,1,5,NULL,66,PUN0002,1,1214044,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
469,2,5,1,5,NULL,168,UNC0101,1,3016009,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
470,2,5,1,5,NULL,505,HOT0036,1,1015022,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
471,2,5,1,5,NULL,504,HOT0037,1,1015022,NULL,2,0,2,0,NULL,,0,0,2017090,2018-01-08 10:10:10
472,2,5,1,6,NULL,506,LAW2255,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
473,2,5,1,6,NULL,507,LAW3105,1,3015034,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
474,2,5,1,6,NULL,508,LAW3106,1,3017001,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
475,2,5,1,6,NULL,170,UGC0101,1,2416026,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
476,2,5,1,6,NULL,509,LAW3103,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
477,2,5,1,6,NULL,510,LAW3101,1,3016044,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
478,2,5,1,6,NULL,511,LAW3104,1,3016044,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
479,2,5,1,6,NULL,512,LAW3102,1,3015034,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
480,2,5,1,6,NULL,189,UGC0102,1,1116036,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
481,2,5,1,6,NULL,171,UNC0102,1,1014073,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
482,2,5,1,3,NULL,242,ACC1101,1,NULL,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
483,2,5,1,3,NULL,328,ENT1120,1,1115027,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
484,2,6,1,3,NULL,431,ENT3222,1,1114080,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
485,2,6,1,3,NULL,430,ENT3232,1,1114080,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
486,2,6,1,3,NULL,428,ENT3233,1,1017061,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
487,2,6,1,3,NULL,429,ENT3380,1,1116036,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
488,2,6,1,3,NULL,236,UNC0202,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
489,2,6,1,3,NULL,213,UNC0201,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
490,2,6,1,4,NULL,432,ACC3114,1,1115054,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
491,2,6,1,4,NULL,293,ACC3147,1,1215043,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
492,2,6,1,4,NULL,434,ACC3220,1,1214044,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
493,2,6,1,4,NULL,433,ACC3218,1,1217005,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
494,2,6,1,4,NULL,435,ACC3217,1,1215032,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
495,2,6,1,4,NULL,416,ACC3216,1,1214044,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
496,2,6,1,4,NULL,236,UNC0202,1,3016009,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
497,2,6,1,4,NULL,213,UNC0201,1,NULL,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
498,3,1,2,6,NULL,180,LAW1101,1,3015087,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
499,3,1,2,6,NULL,181,LAW1102,1,3015034,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
500,3,1,1,6,NULL,182,LAW1103,1,3015016,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
501,3,1,1,6,NULL,183,LAW1104,1,3015064,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
502,3,1,2,6,NULL,171,UNC0102,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
503,3,1,2,6,NULL,169,ENT1101,1,3015087,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
504,3,1,2,4,NULL,169,ENT1101,1,1114048,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
505,3,1,1,4,NULL,329,UGC1102,1,1114048,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
506,3,1,1,4,NULL,257,ACC1155,1,1115027,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
507,3,1,1,4,NULL,242,ACC1101,1,1215043,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
508,3,1,1,4,NULL,331,UGC1101,1,1215032,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
509,3,1,2,1,NULL,174,ARC1121,1,2114033,NULL,3,2,1,0,NULL,,0,0,2017090,2018-01-08 10:10:10
510,3,1,2,1,NULL,175,ARC1131,1,2114045,NULL,3,2,1,0,NULL,,0,0,2017090,2018-01-08 10:10:10
511,3,1,2,1,NULL,176,ARC1141,1,2114041,NULL,3,2,1,0,NULL,,0,0,2017090,2018-01-08 10:10:10
512,3,1,1,1,NULL,173,ARC1111,1,2114002,NULL,6,2,4,0,NULL,,0,0,2017090,2018-01-08 10:10:10
513,3,1,1,1,NULL,169,ENT1101,1,2114002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
514,3,1,1,1,NULL,170,UGC0101,1,2114002,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
515,3,1,1,2,NULL,169,ENT1101,1,1116013,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
516,3,1,1,2,NULL,170,UGC0101,1,2215017,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
517,3,1,1,2,NULL,165,ENG1101,1,2315075,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
518,3,1,1,2,NULL,166,ENG1103,1,2315075,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
519,3,1,1,2,NULL,177,CEM1101,1,2215084,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
520,3,1,1,2,NULL,178,CEM1102,1,2215017,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
521,3,1,1,2,NULL,179,CEM1112,1,2215010,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
522,3,1,1,2,NULL,167,ENG1106,1,2616002,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
523,3,1,1,3,NULL,169,ENT1101,1,1114005,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
524,3,1,2,3,NULL,328,ENT1120,1,1214044,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
525,3,1,2,5,NULL,63,WUN0011,1,3114016,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
526,3,1,2,5,NULL,64,WUN0012,1,1115045,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
527,3,1,1,5,NULL,90,HOT0001,1,3114016,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
528,3,1,1,5,NULL,91,HOT0002,1,3115061,NULL,2,0,2,0,NULL,,0,0,2017090,2018-01-08 10:10:10
529,3,1,1,5,NULL,92,HOT0003,1,3114014,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
530,3,1,1,5,NULL,93,HOT0004,1,3115006,NULL,2,0,2,0,NULL,,0,0,2017090,2018-01-08 10:10:10
531,3,1,1,5,NULL,94,HOT0005,1,1015022,NULL,1,1,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
532,3,1,1,5,NULL,95,HOT0006,1,3114016,NULL,1,1,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
533,3,1,1,5,NULL,96,HOT0007,1,3114014,NULL,1,0,1,0,NULL,,0,0,2017090,2018-01-08 10:10:10
534,3,1,2,6,NULL,168,UNC0101,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
535,3,1,1,8,NULL,165,ENG1101,1,2315075,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
536,3,1,1,8,NULL,166,ENG1103,1,2315075,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
537,3,1,1,8,NULL,167,ENG1106,1,2616002,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
538,3,1,1,8,NULL,196,STE1101,1,2316017,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
539,3,1,2,8,NULL,168,UNC0101,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
540,3,1,2,8,NULL,170,UGC0101,1,2516018,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
541,3,1,2,8,NULL,169,ENT1101,1,1116013,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
542,3,1,2,9,NULL,169,ENT1101,1,1116013,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
543,3,1,2,9,NULL,170,UGC0101,1,2516018,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
544,3,1,2,9,NULL,168,UNC0101,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
545,3,1,1,9,NULL,165,ENG1101,1,2315075,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
546,3,1,1,9,NULL,245,URP1101,1,1015074,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
547,3,1,1,9,NULL,246,URP1102,1,2516018,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
548,3,1,1,9,NULL,280,URP1103,1,1015074,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
549,3,1,1,9,NULL,214,URP1104,1,1015074,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
550,3,1,2,11,NULL,171,UNC0102,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
551,3,1,2,11,NULL,169,ENT1101,1,1116013,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
552,3,1,1,11,NULL,165,ENG1101,1,2315075,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
553,3,1,1,11,NULL,252,ENG1102,1,2315075,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
554,3,1,1,11,NULL,244,PDP1101,1,2415078,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
555,3,1,1,11,NULL,198,PDP1102,1,2416026,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
556,3,1,1,11,NULL,227,PDP1103,1,2415069,NULL,6,6,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
557,3,1,2,10,NULL,169,ENT1101,1,1116013,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
558,3,1,2,10,NULL,170,UGC0101,1,2516018,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
559,3,1,1,10,NULL,165,ENG1101,1,2315075,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
560,3,1,1,10,NULL,166,ENG1103,1,2315075,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
561,3,1,1,10,NULL,172,ENV1101,1,2616007,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
562,3,1,2,10,NULL,168,UNC0101,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
563,3,1,2,10,NULL,171,UNC0102,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
564,3,1,1,10,NULL,212,ENG1105,1,2616002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
565,3,1,1,3,NULL,331,UGC1101,1,1115027,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
566,3,1,1,3,NULL,242,ACC1101,1,1215043,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
567,3,1,1,3,NULL,329,UGC1102,1,1114048,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
568,3,7,2,3,NULL,171,UNC0102,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
569,3,6,2,3,NULL,213,UNC0201,1,1014073,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
570,3,6,2,3,NULL,236,UNC0202,1,3016009,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
571,3,2,1,11,NULL,360,PDP1203,1,2415078,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
572,3,2,1,11,NULL,363,PDP1206,1,2415078,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
573,3,2,1,11,NULL,361,PDP1204,1,2416026,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
574,3,2,1,11,NULL,333,ENT1201,1,1114080,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
575,3,2,1,11,NULL,362,PDP1205,1,2415069,NULL,5,0,5,0,NULL,,0,0,2017090,2018-01-08 10:10:10
576,3,2,1,11,NULL,359,PDP1201,1,2315075,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
577,3,2,1,11,NULL,236,UNC0202,1,3016009,NULL,2,0,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
578,3,2,2,1,NULL,333,ENT1201,1,1114080,NULL,4,4,0,0,NULL,169,0,0,2017090,1/8/2018 10:10
579,3,2,1,1,NULL,343,ARC1212,1,2114033,NULL,6,0,6,0,NULL,,0,0,2017090,2018-01-08 10:10:10
580,3,2,1,1,NULL,344,ARC1222,1,2114045,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
581,3,2,1,1,NULL,345,ARC1232,1,2114041,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
582,3,2,1,1,NULL,346,ARC1242,1,2114002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
583,3,2,2,2,NULL,333,ENT1201,1,1114080,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
584,3,2,1,2,NULL,371,CEM1201,1,2616002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
585,3,2,1,2,NULL,372,CEM1202,1,2214036,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
586,3,2,1,2,NULL,373,CEM1203,1,2217002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
587,3,2,1,2,NULL,369,CEM1211,1,2214036,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
588,3,2,1,2,NULL,370,CEM1221,1,2217002,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
589,3,2,2,3,NULL,333,ENT1201,1,1114080,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
590,3,2,1,3,NULL,334,UGC1202,1,1116036,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
591,3,2,1,3,NULL,337,ENT1233,1,1114048,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
592,3,2,1,3,NULL,340,ENT1234,1,1116066,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
593,3,2,1,3,NULL,342,ENT1235,1,1116066,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
594,3,2,1,3,NULL,336,ENT1220,1,1115027,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
595,3,2,2,4,NULL,333,ENT1201,1,1114080,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
596,3,2,1,4,NULL,334,UGC1202,1,1114048,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
597,3,2,1,4,NULL,335,ACC1256,1,1115027,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
598,3,2,2,4,NULL,338,ACC1257,1,1114048,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
599,3,2,1,4,NULL,339,ACC1258,1,1116066,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
600,3,2,1,4,NULL,341,ACC1259,1,1117012,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
601,3,2,1,4,NULL,400,ACC1202,1,1215043,NULL,1,0,1,0,NULL,,0,0,2017090,2018-01-08 10:10:10
602,3,2,2,5,NULL,110,PUN0004,1,3114038,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
603,3,2,1,5,NULL,118,HOT0008,1,3114039,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
604,3,2,1,5,NULL,119,HOT0009,1,3114039,NULL,2,0,2,0,NULL,,0,0,2017090,2018-01-08 10:10:10
605,3,2,1,5,NULL,120,HOT0010,1,3114039,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
606,3,2,1,5,NULL,121,HOT0011,1,3114039,NULL,2,0,2,0,NULL,,0,0,2017090,2018-01-08 10:10:10
607,3,2,1,5,NULL,122,HOT0012,1,3116015,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
608,3,2,1,5,NULL,123,HOT0013,1,3116015,NULL,2,0,2,0,NULL,,0,0,2017090,2018-01-08 10:10:10
609,3,2,1,5,NULL,124,HOT0014,1,3115006,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
610,3,2,1,5,NULL,125,HOT0015,1,3115006,NULL,2,0,2,0,NULL,,0,0,2017090,2018-01-08 10:10:10
611,3,2,2,6,NULL,333,ENT1201,1,1114080,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
612,3,2,1,6,NULL,385,LAW1201,1,3015016,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
613,3,2,1,6,NULL,386,LAW1202,1,3015034,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
614,3,2,1,6,NULL,387,LAW1203,1,3015047,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
615,3,2,1,6,NULL,388,LAW1204,1,3015048,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
616,3,2,1,6,NULL,389,LAW1205,1,3015064,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
617,3,2,1,6,NULL,390,LAW1206,1,3017001,NULL,3,3,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
618,3,2,1,6,NULL,391,LAW1207,1,3015016,NULL,2,2,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
619,3,2,2,8,NULL,333,ENT1201,1,1114080,NULL,4,4,0,0,NULL,,0,0,2017090,2018-01-08 10:10:10
