ID,SemesterID,ProgramsCampusID,BaseProdiID,MKID,MKCode,Teacher,TeamTeaching,DayID,ClassroomID,ClassGroup,StartSessions,EndSessions
1604,8,1,6,107,SOC4008,2616030,0,6,16,16,13:00:00,16:50:00
1605,8,1,6,106,SOC4007,1115054,0,5,3,16,09:00:00,11:50:00
1606,8,1,7,446,ACC4145,1215043,0,4,2,217,09:00:00,11:50:00
1608,8,1,13,423,HOT0022,3117039,0,4,34,236,10:00:00,11:50:00
1610,8,1,13,119,HOT0009,3114014,0,5,17,240,13:00:00,16:50:00
1611,8,1,3,158,ARC4044,2114041,1,2,8,20,08:00:00,16:50:00
1612,8,1,3,158,ARC4044,2114041,1,5,8,20,08:00:00,16:50:00
1613,8,1,13,125,HOT0015,3116051,0,4,12,240,08:00:00,11:50:00
1615,8,1,13,125,HOT0015,3116051,0,4,12,241,13:00:00,16:50:00
1616,8,1,13,423,HOT0022,3117039,0,4,15,235,13:00:00,14:50:00
1617,8,1,13,417,PUN0016,1015022,0,3,26,236,13:00:00,15:50:00
1618,8,1,13,417,PUN0016,1015022,0,3,26,235,09:00:00,11:50:00
1619,8,1,4,103,MKU003,3016009,0,6,18,19,08:00:00,09:50:00
1620,8,1,4,378,CEM2222,2217002,1,2,19,111,13:00:00,15:50:00
1621,8,1,4,144,CEM4041,2217002,1,2,19,19,13:00:00,15:50:00
1624,8,1,6,103,MKU003,3016009,0,6,17,16,10:00:00,11:50:00
1625,8,1,4,426,CEM3414,2217023,0,5,16,239,08:00:00,09:50:00
1626,8,1,7,400,ACC1202,1215043,0,5,28,215,09:00:00,09:50:00
1627,8,1,4,383,CEM3221,2217002,1,5,15,239,13:00:00,15:50:00
1628,8,1,13,441,HOT0044,3115061,0,3,6,251,09:00:00,11:50:00
1629,8,1,6,89,MKU002,1014073,0,6,17,16,08:00:00,09:50:00
1630,8,1,4,27,CEM2052,2214036,0,2,5,19,08:00:00,09:50:00
1631,8,1,4,382,CEM3211,2117026,0,6,17,239,14:00:00,15:50:00
1632,8,1,4,140,CEM0006,2214036,0,3,16,19,13:00:00,15:50:00
1633,8,1,3,163,CEM0009A,2214036,1,4,27,20,09:00:00,11:50:00
1635,8,1,6,114,PUN0007,1116066,0,5,24,259,10:00:00,11:50:00
1636,8,1,4,68,CEM3011,2217002,0,5,15,19,09:00:00,11:50:00
1639,11,1,19,513,PDP3103,2415069,0,5,29,423,09:00:00,11:50:00
1640,11,1,19,469,PDP2104,2417037,0,6,5,424,08:00:00,10:50:00
1643,11,1,19,468,PDP2105,2417037,0,6,16,427,13:00:00,15:50:00
1648,11,1,19,252,ENG1102,2416026,0,5,4,425,10:00:00,11:50:00
1656,11,1,17,246,URP1102,2517042,0,5,37,191,08:00:00,09:50:00
1660,11,1,16,196,STE1101,2316017,0,3,35,181,13:00:00,16:50:00
1661,11,1,16,473,STE2103,2315075,0,6,26,430,08:00:00,10:50:00
1668,11,1,14,507,LAW3105,3015034,0,2,41,405,13:00:00,14:50:00
1669,11,1,14,216,LAW2104,3015047,0,3,16,406,13:00:00,15:50:00
1670,11,1,14,508,LAW3106,3017001,0,4,3,407,08:00:00,09:50:00
1671,11,1,14,224,LAW2107,3017001,0,4,35,408,13:00:00,15:50:00
1677,11,1,14,238,LAW2108,3016046,0,4,10,410,10:00:00,11:50:00
1678,11,1,14,182,LAW1103,3015016,0,5,10,411,08:00:00,10:50:00
1680,11,1,6,181,LAW1102,3015064,0,6,17,263,14:00:00,17:50:00
1681,11,1,7,181,LAW1102,3015064,0,6,17,263,14:00:00,17:50:00
1682,11,1,14,181,LAW1102,3015064,0,6,17,263,14:00:00,17:50:00
1683,11,1,14,183,LAW1104,3017001,0,3,15,112,13:00:00,15:50:00
1684,11,1,14,248,LAW2102,3016044,0,2,35,413,10:00:00,11:50:00
1685,11,1,14,510,LAW3101,3016044,0,4,3,414,10:00:00,11:50:00
1688,11,1,14,512,LAW3102,3015034,0,2,41,416,15:00:00,16:50:00
1689,11,1,14,272,LAW2105,3016044,0,6,10,418,10:00:00,11:50:00
1690,11,1,13,492,HOT0034,3116015,1,3,34,327,08:00:00,09:50:00
1691,11,1,13,493,HOT0033,3116015,1,5,22,328,13:00:00,16:50:00
1692,11,1,13,493,HOT0033,3116015,1,5,22,329,08:00:00,11:50:00
1693,11,1,13,494,HOT0032,3116015,1,6,36,330,10:00:00,10:50:00
1694,11,1,13,95,HOT0006,3117060,0,4,18,235,10:00:00,11:50:00
1695,11,1,13,95,HOT0006,3117060,0,4,5,331,15:00:00,16:50:00
1696,11,1,13,94,HOT0005,3117060,0,4,36,332,13:00:00,14:50:00
1697,11,1,13,94,HOT0005,3117060,0,4,18,333,08:00:00,09:50:00
1698,11,1,13,95,HOT0006,3117060,0,5,17,236,10:00:00,11:50:00
1699,11,1,13,94,HOT0005,3117060,0,5,17,334,08:00:00,09:50:00
1700,11,1,13,95,HOT0006,3117060,0,5,39,335,13:00:00,14:50:00
1701,11,1,13,94,HOT0005,3117060,0,5,17,336,15:00:00,16:50:00
1702,11,1,13,311,HOT0018,3115006,1,2,9,338,08:00:00,16:50:00
1703,11,1,13,495,HOT0024,3117018,0,2,24,339,10:00:00,11:50:00
1704,11,1,13,496,HOT0025,3117018,0,2,24,340,13:00:00,16:50:00
1705,11,1,13,456,HBP4706,3116015,0,3,36,341,13:00:00,16:50:00
1707,11,1,4,453,CEM4113,2217057,0,6,24,295,14:00:00,16:50:00
1708,11,1,4,199,ENG2101,2616007,0,4,6,288,13:00:00,15:50:00
1709,11,1,18,199,ENG2101,2616007,0,4,6,288,13:00:00,15:50:00
1715,11,1,4,166,ENG1103,2315075,0,5,4,177,13:00:00,15:50:00
1716,11,1,16,166,ENG1103,2315075,0,5,4,177,13:00:00,15:50:00
1717,11,1,18,166,ENG1103,2315075,0,5,4,177,13:00:00,15:50:00
1720,11,1,19,198,PDP1102,2416026,0,3,4,225,13:00:00,14:50:00
1721,11,1,6,169,ENT1101,1114080,1,4,17,164,13:00:00,15:50:00
1722,11,1,16,169,ENT1101,1114080,1,4,17,164,13:00:00,15:50:00
1723,11,1,19,169,ENT1101,1114080,1,4,17,164,13:00:00,15:50:00
1724,11,1,6,169,ENT1101,1117048,1,4,18,262,13:00:00,15:50:00
1725,11,1,7,169,ENT1101,1117048,1,4,18,262,13:00:00,15:50:00
1726,11,1,14,169,ENT1101,1117048,1,4,18,262,13:00:00,15:50:00
1727,11,1,3,169,ENT1101,1116047,1,4,3,286,13:00:00,15:50:00
1728,11,1,4,169,ENT1101,1116047,1,4,3,286,13:00:00,15:50:00
1729,11,1,3,189,UGC0102,"1116036        ",0,5,18,282,08:00:00,09:50:00
1730,11,1,4,189,UGC0102,"1116036        ",0,5,18,282,08:00:00,09:50:00
1731,11,1,14,189,UGC0102,"1116036        ",0,5,18,282,08:00:00,09:50:00
1732,11,1,16,189,UGC0102,"1116036        ",0,5,18,282,08:00:00,09:50:00
1733,11,1,18,189,UGC0102,"1116036        ",0,5,18,282,08:00:00,09:50:00
1737,11,1,14,171,UNC0102,1014073,0,4,15,162,08:00:00,09:50:00
1738,11,1,18,171,UNC0102,1014073,0,4,15,162,08:00:00,09:50:00
1739,11,1,19,171,UNC0102,1014073,0,4,15,162,08:00:00,09:50:00
1743,11,1,13,171,UNC0102,1014073,0,4,15,172,10:00:00,11:50:00
1744,11,1,13,171,UNC0102,1014073,0,4,15,384,13:00:00,14:50:00
1745,11,1,3,171,UNC0102,1014073,0,4,15,281,15:00:00,16:50:00
1746,11,1,13,168,UNC0101,3016009,0,4,17,160,08:00:00,09:50:00
1747,11,1,7,168,UNC0101,3016009,0,4,17,161,10:00:00,11:50:00
1748,11,1,14,168,UNC0101,3016009,0,4,17,161,10:00:00,11:50:00
1749,11,1,16,168,UNC0101,3016009,0,4,17,161,10:00:00,11:50:00
1750,11,1,17,168,UNC0101,3016009,0,4,17,161,10:00:00,11:50:00
1751,11,1,18,168,UNC0101,3016009,0,4,17,161,10:00:00,11:50:00
1752,11,1,19,168,UNC0101,3016009,0,4,17,161,10:00:00,11:50:00
1753,11,1,3,168,UNC0101,3016009,0,4,16,280,13:00:00,14:50:00
1754,11,1,4,168,UNC0101,3016009,0,4,16,280,13:00:00,14:50:00
1755,11,1,13,168,UNC0101,3016009,0,4,16,394,15:00:00,16:50:00
1756,11,1,3,168,UNC0101,1014073,0,6,18,317,14:00:00,15:50:00
1757,11,1,6,168,UNC0101,1014073,0,6,18,317,14:00:00,15:50:00
1758,11,1,13,456,HBP4706,3116015,0,3,24,342,13:00:00,16:50:00
1759,11,1,13,495,HOT0024,3114038,0,2,4,345,10:00:00,11:50:00
1760,11,1,13,496,HOT0025,3114038,0,2,4,346,13:00:00,16:50:00
1761,11,1,13,457,HBP4705,3114038,0,3,36,347,10:00:00,11:50:00
1762,11,1,13,457,HBP4705,3114038,0,3,34,348,10:00:00,11:50:00
1764,11,1,13,93,HOT0004,3116051,1,5,33,353,08:00:00,11:50:00
1765,11,1,13,93,HOT0004,3116051,1,6,33,354,14:00:00,17:50:00
1766,11,1,13,93,HOT0004,3116051,1,5,33,355,13:00:00,16:50:00
1767,11,1,13,93,HOT0004,3116051,1,6,33,356,08:00:00,11:50:00
1768,11,1,13,93,HOT0004,3116051,1,4,33,357,13:00:00,16:50:00
1769,11,1,13,93,HOT0004,3116051,1,4,33,358,08:00:00,11:50:00
1770,11,1,13,497,HOT0029,3114039,0,5,24,359,08:00:00,11:50:00
1771,11,1,13,497,HOT0029,3114039,0,5,24,360,13:00:00,16:50:00
1772,11,1,13,91,HOT0002,3115061,0,3,1,362,08:00:00,11:50:00
1773,11,1,13,498,HOT0030,3114039,0,6,36,361,08:00:00,08:50:00
1774,11,1,13,91,HOT0002,3115061,0,3,1,363,13:00:00,16:50:00
1775,11,1,13,499,HOT0035,1015022,0,5,18,364,10:00:00,11:50:00
1776,11,1,13,96,HOT0007,3117021,0,2,39,365,10:00:00,11:50:00
1778,11,1,13,93,HOT0004,3116051,0,3,33,367,13:00:00,16:50:00
1780,11,1,13,96,HOT0007,3117021,0,6,18,369,08:00:00,09:50:00
1781,11,1,13,96,HOT0007,3117021,0,6,39,370,14:00:00,15:50:00
1782,11,1,13,64,WUN0012,"1116036        ",0,2,10,371,08:00:00,11:50:00
1783,11,1,13,459,HBP4703,3114016,0,6,39,372,08:00:00,09:50:00
1784,11,1,13,454,HBP4707,3114038,0,5,3,373,13:00:00,14:50:00
1785,11,1,13,90,HOT0001,3116057,0,2,3,374,13:00:00,14:50:00
1786,11,1,13,90,HOT0001,3116057,0,2,34,375,08:00:00,09:50:00
1787,11,1,13,90,HOT0001,3116057,0,2,3,376,15:00:00,16:50:00
1788,11,1,13,90,HOT0001,3116057,0,2,34,377,10:00:00,11:50:00
1789,11,1,13,91,HOT0002,3116057,0,4,1,378,08:00:00,11:50:00
1790,11,1,13,91,HOT0002,3116057,0,4,1,379,13:00:00,16:50:00
1792,11,1,13,91,HOT0002,3115061,0,5,1,381,13:00:00,16:50:00
1793,11,1,13,91,HOT0002,3116057,0,6,29,382,08:00:00,11:50:00
1794,11,1,13,91,HOT0002,3116057,0,6,29,383,14:00:00,17:50:00
1795,11,1,13,503,HOT0031,3117016,0,5,11,389,08:00:00,11:50:00
1796,11,1,13,503,HOT0031,3117016,0,5,11,390,13:00:00,16:50:00
1797,11,1,13,504,HOT0037,1015022,0,5,15,395,13:00:00,16:50:00
1798,11,1,13,505,HOT0036,1015022,0,6,24,396,08:00:00,11:50:00
1799,11,1,13,64,WUN0012,1117056,0,2,10,397,13:00:00,16:50:00
1800,11,1,13,64,WUN0012,1117056,0,3,10,128,13:00:00,16:50:00
1801,11,1,13,64,WUN0012,1117056,0,5,15,398,08:00:00,11:50:00
1802,11,1,13,92,HOT0003,3117039,0,3,10,399,08:00:00,09:50:00
1803,11,1,13,92,HOT0003,3117039,0,3,39,400,10:00:00,11:50:00
1804,11,1,13,92,HOT0003,3117039,0,4,10,401,08:00:00,09:50:00
1805,11,1,13,326,PUN0022,3117039,0,5,34,402,08:00:00,11:50:00
1806,11,1,13,92,HOT0003,3117039,0,5,17,403,13:00:00,14:50:00
1807,11,1,6,448,ENT4290,1116066,1,6,4,212,13:00:00,17:50:00
1808,11,1,6,328,ENT1120,1115027,0,5,16,87,08:00:00,11:50:00
1809,11,1,6,488,ENT3116,1115054,0,6,17,205,08:00:00,11:50:00
1810,11,1,6,489,ENT2136,1116066,0,3,17,88,13:00:00,16:50:00
1811,11,1,6,485,ENT3131,1114048,0,4,39,208,13:00:00,16:50:00
1812,11,1,6,487,ENT3142,1116047,0,4,39,209,08:00:00,11:50:00
1813,11,1,6,403,ENT2214,1217055,0,4,34,142,13:00:00,15:50:00
1814,11,1,6,490,ENT2112,1115054,0,5,16,318,13:00:00,15:50:00
1815,11,1,6,483,ENT4120,1114080,0,5,5,211,08:00:00,11:50:00
1816,11,1,6,486,ENT3130,1017061,0,5,39,207,08:00:00,11:50:00
1818,11,1,4,215,CEM3122,2217015,0,6,19,290,13:00:00,15:50:00
1819,11,1,4,217,CEM2111,2215017,0,3,6,291,09:00:00,11:50:00
1822,11,1,4,460,CEM4112,2217023,0,5,4,299,08:00:00,09:50:00
1824,11,1,4,461,CEM4480,2217002,0,5,34,301,13:00:00,16:50:00
1827,11,1,4,274,CEM3121,2217002,0,4,27,313,08:00:00,10:50:00
1828,11,1,4,276,CEM2121,2217015,0,2,19,111,09:00:00,11:50:00
1829,11,1,3,175,ARC1131,2114041,1,2,15,304,09:00:00,11:50:00
1830,11,1,3,173,ARC1111,2114033,1,3,8,168,13:00:00,16:50:00
1831,11,1,3,173,ARC1111,2114033,0,3,8,168,08:00:00,10:00:00
1832,11,1,3,173,ARC1111,2116012,1,3,27,167,13:00:00,16:50:00
1833,11,1,3,173,ARC1111,2116012,0,3,27,167,08:00:00,10:00:00
1834,11,1,3,173,ARC1111,2116012,0,6,27,167,08:00:00,11:50:00
1835,11,1,3,173,ARC1111,2116012,1,6,27,167,13:00:00,16:50:00
1836,11,1,3,173,ARC1111,2115059,0,6,6,168,08:00:00,11:50:00
1837,11,1,3,184,ARC2113,2115059,1,2,27,255,08:00:00,11:50:00
1838,11,1,3,184,ARC2113,2115059,1,2,27,255,13:00:00,16:50:00
1839,11,1,3,184,ARC2113,2115059,1,5,27,255,10:00:00,11:50:00
1841,11,1,3,184,ARC2113,2115059,1,5,27,255,13:00:00,17:50:00
1842,11,1,3,191,ARC3115,2114041,0,4,6,306,08:00:00,11:50:00
1843,11,1,3,191,ARC3115,2114041,0,6,37,307,08:00:00,11:50:00
1844,11,1,3,191,ARC3115,2117058,1,2,6,306,13:00:00,16:50:00
1845,11,1,3,191,ARC3115,2117058,0,4,8,307,08:00:00,11:50:00
1846,11,1,3,191,ARC3115,2117058,1,6,8,306,13:00:00,16:50:00
1847,11,1,3,191,ARC3115,2117058,1,6,8,306,08:00:00,11:50:00
1848,11,1,3,191,ARC3115,2117058,1,2,6,306,08:00:00,11:50:00
1849,11,1,3,191,ARC3115,2517107,0,2,37,307,08:00:00,11:50:00
1850,11,1,3,191,ARC3115,2516037,1,2,37,307,13:00:00,16:50:00
1851,11,1,3,191,ARC3115,2516037,1,6,37,307,13:00:00,16:50:00
1852,11,1,3,449,ARC4117,2114033,0,2,8,308,08:00:00,11:50:00
1860,11,1,3,188,ARC2471,2114040,1,6,34,272,13:00:00,16:50:00
1861,11,1,3,174,ARC1121,2114045,0,2,16,93,09:00:00,11:50:00
1862,11,1,3,174,ARC1121,2114045,0,2,16,92,13:00:00,15:50:00
1865,11,1,3,194,ARC2483,2114040,0,5,2,283,08:00:00,11:50:00
1867,11,1,3,190,ARC3151,2517107,1,5,5,285,13:00:00,15:50:00
1868,11,1,7,447,ACC4121,"1217059        ",0,6,41,269,14:00:00,17:50:00
1869,11,1,7,197,ACC3111,1214044,0,5,41,219,13:00:00,16:50:00
1870,11,1,7,208,ACC4110,1216016,0,2,28,220,09:00:00,11:50:00
1871,11,1,7,450,ACC4122,1115054,0,3,41,268,13:00:00,16:50:00
1872,11,1,7,451,ACC4144,1215032,0,5,2,267,13:00:00,15:50:00
1873,11,1,7,242,ACC1101,1215043,0,5,41,264,08:00:00,11:50:00
1875,11,1,7,237,ACC2104,1215043,0,2,39,216,13:00:00,16:50:00
1876,11,1,7,251,ACC2160,1115054,0,3,41,158,09:00:00,11:50:00
1877,11,1,7,253,ACC2105,1115054,0,5,3,217,09:00:00,11:50:00
1879,11,1,7,257,ACC1155,"1217059        ",0,6,3,125,08:00:00,11:50:00
1880,11,1,7,277,ACC2161,1217055,0,6,4,218,08:00:00,11:50:00
1881,11,1,7,465,ACC4147,"1217005   ",0,4,41,266,13:00:00,15:50:00
1882,11,1,7,466,ACC4119,"1217005   ",0,4,41,265,10:00:00,11:50:00
1883,11,1,17,214,URP1104,2517042,0,4,2,193,08:00:00,09:50:00
1884,11,1,3,449,ARC4117,2516018,1,4,37,308,08:00:00,11:50:00
1885,11,1,19,244,PDP1101,2415078,0,4,16,179,10:00:00,11:50:00
1887,11,1,3,185,ARC2123,2114045,0,4,34,284,09:00:00,11:50:00
1890,11,1,6,331,UGC1101,1117048,0,3,24,316,08:00:00,11:50:00
1899,11,1,13,63,WUN0011,3117070,1,4,26,234,09:00:00,11:50:00
1900,11,1,13,63,WUN0011,3117070,1,4,26,337,13:00:00,15:50:00
1901,11,1,13,63,WUN0011,3117070,1,5,26,233,13:00:00,15:50:00
1902,11,1,13,63,WUN0011,3117070,1,5,26,232,09:00:00,11:50:00
1903,11,1,6,329,UGC1102,"1116036        ",0,2,18,261,13:00:00,16:50:00
1904,11,1,7,329,UGC1102,"1116036        ",0,2,18,261,13:00:00,16:50:00
1905,11,1,6,329,UGC1102,1114048,0,2,17,315,13:00:00,16:50:00
1906,11,1,3,199,ENG2101,2616007,0,3,5,303,13:00:00,15:50:00
1915,11,1,14,511,LAW3104,3016044,1,4,24,415,13:00:00,16:50:00
1916,11,1,16,472,STE2102,2317041,0,4,10,428,14:00:00,16:50:00
1917,11,1,18,480,ENV2105,2317041,0,3,15,323,08:00:00,10:50:00
1918,11,1,13,310,HOT0017,3116015,0,7,9,343,13:00:00,16:50:00
1919,11,1,13,309,HOT0016,3116015,0,7,9,344,10:00:00,11:50:00
1922,11,1,14,247,LAW2101,3017071,0,6,10,412,14:00:00,15:50:00
1927,11,1,4,178,CEM1102,2217002,0,6,5,298,14:00:00,15:50:00
1928,11,1,7,222,ACC2103,1217055,0,2,41,86,09:00:00,11:50:00
1931,11,1,19,227,PDP1103,2415069,1,5,10,421,13:00:00,14:50:00
1932,11,1,19,227,PDP1103,2417036,1,2,34,421,13:00:00,14:50:00
1941,11,1,3,170,UGC0101,2417036,0,3,3,420,10:00:00,11:50:00
1942,11,1,19,170,UGC0101,2417036,0,3,3,420,10:00:00,11:50:00
1943,11,1,4,179,CEM1112,2215010,0,2,5,110,13:00:00,14:50:00
1944,11,1,3,170,UGC0101,2114002,0,3,18,274,10:00:00,11:50:00
1945,11,1,14,170,UGC0101,2114002,0,3,18,274,10:00:00,11:50:00
1946,11,1,3,170,UGC0101,2415078,0,3,17,183,10:00:00,11:50:00
1947,11,1,4,170,UGC0101,2415078,0,3,17,183,10:00:00,11:50:00
1948,11,1,16,170,UGC0101,2416026,0,3,4,322,10:00:00,11:50:00
1949,11,1,17,170,UGC0101,2416026,0,3,4,322,10:00:00,11:50:00
1950,11,1,18,170,UGC0101,2416026,0,3,4,322,10:00:00,11:50:00
1951,11,1,13,96,HOT0007,3117021,0,2,26,366,15:00:00,16:50:00
1952,11,1,4,218,CEM3112,2117026,0,6,19,292,09:00:00,11:50:00
1955,11,1,4,455,CEM4481,2215017,0,5,13,296,10:00:00,11:50:00
1956,11,1,4,482,CEM3111,2217057,0,5,36,312,13:00:00,15:50:00
1957,11,1,4,271,CEM2101,2215055,0,5,19,178,13:30:00,16:00:00
1958,11,1,16,515,STE2105,2215055,0,5,19,429,13:30:00,16:00:00
1959,11,1,17,245,URP1101,2516028,0,2,26,182,13:00:00,14:50:00
1960,11,1,18,478,ENV2103,2617083,0,6,3,324,13:00:00,15:50:00
1961,11,1,18,172,ENV1101,2616002,0,6,35,180,13:00:00,14:50:00
1962,11,1,3,175,ARC1131,2117078,1,2,15,305,13:00:00,15:50:00
1963,11,1,3,173,ARC1111,2117066,1,6,6,168,13:00:00,16:50:00
1964,11,1,3,449,ARC4117,2117077,0,6,38,308,13:00:00,16:50:00
1965,11,1,3,449,ARC4117,2516018,1,4,37,308,13:00:00,16:50:00
1966,11,1,3,176,ARC1141,2114002,1,5,8,309,08:00:00,11:50:00
1967,11,1,3,176,ARC1141,2114040,1,5,8,310,13:00:00,16:50:00
1968,11,1,3,187,ARC2143,2115058,1,3,2,311,08:00:00,11:50:00
1969,11,1,4,167,ENG1106,2617083,0,6,16,185,09:00:00,11:50:00
1970,11,1,16,167,ENG1106,2617083,0,6,37,185,09:00:00,11:50:00
1971,11,1,18,212,ENG1105,2617083,0,6,16,321,09:00:00,11:50:00
1972,11,1,6,484,ENT3141,1017082,0,3,5,206,10:00:00,11:50:00
1973,11,1,4,220,CEM2113,2216031,0,4,19,294,08:00:00,10:50:00
1974,11,1,3,192,ARC3161,"2117014        ",1,4,27,278,13:00:00,15:50:00
1975,11,1,18,476,ENV2101,2617085,0,5,37,228,15:00:00,17:50:00
1976,11,1,3,462,ARC4162,2114002,1,5,6,279,13:00:00,15:50:00
1978,11,1,3,169,ENT1101,1017082,0,4,4,287,13:00:00,15:50:00
1979,11,1,17,169,ENT1101,1017082,0,4,4,287,13:00:00,15:50:00
1980,11,1,18,169,ENT1101,1017082,0,4,4,287,13:00:00,15:50:00
1981,11,1,13,93,HOT0004,3116051,1,3,33,368,08:00:00,11:50:00
1982,11,1,13,91,HOT0002,3115061,0,5,1,380,08:00:00,11:50:00
1983,11,1,4,221,CEM2112,2217096,0,3,6,239,13:00:00,15:50:00
1984,11,1,4,177,CEM1101,2217096,1,3,16,84,08:00:00,09:50:00
1985,11,1,4,467,CEM3415,2217057,0,3,16,314,10:00:00,11:50:00
1986,11,1,4,83,"MKU004 ",1014073,0,4,15,162,08:00:00,09:50:00
1987,11,1,6,83,"MKU004 ",1014073,0,4,15,162,08:00:00,09:50:00
1988,11,1,7,83,"MKU004 ",1014073,0,4,15,162,08:00:00,09:50:00
1989,11,1,6,463,ENT4135,"1117067        ",0,3,26,210,13:00:00,16:50:00
1990,11,1,6,491,ENT2137,1117084,0,4,24,115,08:00:00,11:50:00
1991,11,1,6,242,ACC1101,"1117067        ",0,5,18,320,13:00:00,16:50:00
1993,11,1,18,479,ENV2104,2616002,0,2,35,325,13:00:00,15:50:00
1994,11,1,7,256,ACC3113,1215032,0,3,28,270,09:00:00,11:50:00
1995,11,1,13,66,PUN0002,3117092,0,3,2,391,14:00:00,17:50:00
1996,11,1,13,66,PUN0002,3117092,0,6,36,393,14:00:00,17:50:00
1997,11,1,19,470,PDP3102,2415078,0,5,35,422,13:00:00,15:50:00
1998,11,1,19,514,PDP2181,2415069,1,4,8,426,13:00:00,17:50:00
2000,11,1,13,495,HOT0024,1017080,0,2,3,349,10:00:00,11:50:00
2001,11,1,13,496,HOT0025,1017080,0,2,2,350,13:00:00,16:50:00
2002,11,1,13,495,HOT0024,3117079,0,2,36,351,10:00:00,11:50:00
2003,11,1,13,496,HOT0025,3117079,0,2,36,352,13:00:00,16:50:00
2007,11,1,7,254,ACC3112,1115054,0,6,17,271,08:00:00,11:50:00
2008,11,1,13,500,HOT0028,3117079,0,2,4,385,08:00:00,09:50:00
2009,11,1,13,501,HOT0027,3117079,0,5,12,386,08:00:00,11:50:00
2010,11,1,13,501,HOT0027,3117079,0,5,12,387,13:00:00,16:50:00
2011,11,1,13,502,HOT0026,3117079,0,6,39,388,10:00:00,11:50:00
2012,11,1,13,320,PUN0011,3117092,0,4,36,392,15:00:00,17:50:00
2014,11,1,14,255,LAW2106,3017076,0,5,38,417,09:00:00,11:50:00
2015,11,1,6,331,UGC1101,1115027,0,3,26,260,08:00:00,11:50:00
2016,11,1,7,331,UGC1101,1115027,0,3,26,260,08:00:00,11:50:00
2017,11,1,6,181,LAW1102,3015016,0,6,15,146,08:00:00,11:50:00
2018,11,1,13,310,HOT0017,3116015,0,7,9,434,13:00:00,16:50:00
2021,11,1,18,477,ENV2102,2616002,0,4,35,326,09:00:00,11:50:00
2022,11,1,16,474,STE2104,2616002,0,4,35,432,09:00:00,11:50:00
2023,11,1,16,165,ENG1101,2416026,0,6,26,419,13:00:00,15:50:00
2024,11,1,19,165,ENG1101,2416026,0,6,26,419,13:00:00,15:50:00
2029,11,1,3,458,CEM4111,2617083,0,5,37,297,10:00:00,11:50:00
2030,11,1,4,458,CEM4111,2617083,0,5,37,297,10:00:00,11:50:00
2031,11,1,4,280,URP1103,2517107,0,3,18,192,13:00:00,15:50:00
2032,11,1,17,280,URP1103,2516037,0,3,18,192,13:00:00,15:50:00
2033,11,1,14,509,LAW3103,3017073,0,6,18,409,10:00:00,11:50:00
2034,11,1,4,165,ENG1101,2416026,0,2,5,176,09:00:00,11:50:00
2035,11,1,17,165,ENG1101,2416026,0,2,5,176,09:00:00,11:50:00
2036,11,1,18,165,ENG1101,2416026,0,2,5,176,09:00:00,11:50:00
2037,11,1,4,219,CEM3123,2217087,0,3,34,293,13:00:00,15:50:00
2038,11,1,14,180,LAW1101,3015016,0,2,26,159,08:00:00,10:30:00
2039,11,1,16,475,STE2106,2317041,0,6,15,431,13:00:00,15:50:00
2040,11,1,14,506,LAW2255,3017075,0,6,10,404,08:00:00,09:50:00
2041,11,1,3,186,ARC2133,2117010,1,6,1,275,08:00:00,11:50:00
2042,11,1,4,240,CEM3481,2217015,0,2,13,300,13:00:00,15:50:00
2043,11,1,16,471,STE2101,2317041,0,2,38,229,08:00:00,10:50:00
2044,11,1,4,210,LAW2103,3015034,0,2,35,237,08:00:00,09:40:00
2045,11,1,14,210,LAW2103,3015034,0,2,35,237,08:00:00,09:40:00
2046,11,1,3,449,ARC4117,2114033,0,2,8,308,13:00:00,16:50:00
2058,12,1,16,364,STE1201,2317041,0,2,35,181,08:00:00,10:30:00
2061,12,1,16,526,STE2204,2317041,0,3,35,440,08:00:00,10:30:00
2079,12,1,16,528,STE2202,2315075,0,5,16,429,09:00:00,11:30:00
2081,12,1,16,367,STE1203,2316017,0,3,6,428,13:00:00,15:30:00
2082,12,1,16,366,STE1204,2316017,0,5,16,430,13:00:00,15:30:00
2085,12,1,19,362,PDP1205,2417036,1,5,6,421,08:00:00,12:20:00
2086,12,1,19,363,PDP1206,2417037,0,6,2,425,13:00:00,14:40:00
2087,12,1,19,360,PDP1203,2415078,0,3,2,179,15:00:00,16:40:00
2088,12,1,19,523,PDP3202,2415069,0,4,29,427,08:00:00,10:30:00
2089,12,1,19,525,PDP2205,2416026,0,3,5,423,09:00:00,11:30:00
2090,12,1,19,524,PDP3203,2417037,0,6,2,424,09:00:00,11:30:00
2092,12,1,17,541,URP1203,2517042,1,5,37,192,08:00:00,10:30:00
2094,12,1,17,540,URP1205,2516028,0,3,29,471,09:00:00,11:30:00
2095,12,1,7,519,ACC4223,1215032,0,4,41,265,08:00:00,13:00:00
2098,12,1,3,564,ARC4218,2114033,0,2,38,285,08:00:00,12:00:00
2099,12,1,7,520,ACC4224,1217099,0,6,34,443,13:00:00,15:30:00
2102,12,1,6,517,ENT4181,"1116036        ",1,6,9,452,13:00:00,18:00:00
2103,12,1,3,565,ARC4263,2114045,0,6,38,447,13:00:00,17:00:00
2105,12,1,4,534,CEM3416,2215017,1,5,38,296,10:00:00,11:40:00
2106,12,1,4,533,CEM4211,2217096,0,4,37,295,08:00:00,09:40:00
